Time (s),Volume (m^3),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),OX(10),H2NX(28),HX(9),H3NX(29),HNX(49),HOX(13),H2OX(14),NX(59),NOX2(76),NOX(27),N2X2(25)
3.681111798875548e-09,0.05595639656,0.054,0.0,0.0,0.029244852706804454,0.8797706899557628,4.339217651076762e-06,3.063127195464921e-10,3.786990571302301e-17,0.06596467004293596,0.0,0.0004541567640562737,1.4099218984631352e-06,2.4323210191239896e-06,2.924431410325278e-05,4.280212679452007e-06,3.0674764380929635e-08,7.720660110503226e-09,3.086156156645172e-07,1.7759691945425005e-08,6.795164988098069e-08,2.8439993454908026e-10
3.7042083026824845e-09,0.05595639656,0.054,0.0,0.0,0.029241916389403173,0.8797692748350131,4.387267861114021e-06,3.1673166814572235e-10,3.88226368913924e-17,0.06596450548942823,0.0,0.00045693715934888113,1.4133577089268023e-06,2.4232669346725046e-06,2.9366520967691543e-05,4.3132101576352755e-06,3.073614392763434e-08,7.752217942622531e-09,3.127884506842902e-07,1.8110277832142046e-08,6.930412333553051e-08,2.9271113891514397e-10
3.727304806489421e-09,0.05595639656,0.054,0.0,0.0,0.02923898103815556,0.8797678600006613,4.435471850036465e-06,3.274543865990291e-10,3.979428258678117e-17,0.06596434126003763,0.0,0.00045971680307085573,1.416764572900097e-06,2.414318004689062e-06,2.9488243912787503e-05,4.346332363057266e-06,3.079738949545023e-08,7.783772797653243e-09,3.169991569108861e-07,1.846598787655611e-08,7.067660524564106e-08,3.0122738309058806e-10
3.750401310296357e-09,0.05595639656,0.054,0.0,0.0,0.02923604665409265,0.8797664454525843,4.4838297477789135e-06,3.3848834973739247e-10,4.078512181088167e-17,0.0659641773538188,0.0,0.0004624956951124545,1.4201427800602032e-06,2.405472331182225e-06,2.9609484733978783e-05,4.379577802997948e-06,3.085850211936979e-08,7.815324819903857e-09,3.2124783879948225e-07,1.8826867139171918e-08,7.206927605395134e-08,3.0995270719710467e-10
3.773497814103294e-09,0.05595639656,0.054,0.0,0.0,0.029233113238215168,0.8797650311906584,4.532341681696183e-06,3.4984117916588853e-10,4.179543608045528e-17,0.06596401376982021,0.0,0.0004652738353669782,1.4234926283177957e-06,2.396728038021443e-06,2.9730245219729205e-05,4.412944991392596e-06,3.091948258495003e-08,7.846874031369958e-09,3.2553459858025424e-07,1.9192960674951572e-08,7.34823162551094e-08,3.188912043050567e-10
3.79659431791023e-09,0.05595639656,0.054,0.0,0.0,0.02923018079149082,0.8797636172147602,4.581007775891416e-06,3.6152064517681936e-10,4.282550941799225e-17,0.06596385050708391,0.0,0.000468051223731413,1.4268144227251257e-06,2.3880832725260082e-06,2.9850527152275845e-05,4.446432449484431e-06,3.0980331451560034e-08,7.878420342262005e-09,3.298595362900617e-07,1.9564313531201605e-08,7.491590638754243e-08,3.280470206048103e-10
3.8196908217171666e-09,0.05595639656,0.054,0.0,0.0,0.029227249314852093,0.8797622035247656,4.629828150610769e-06,3.73534668668898e-10,4.387562835225743e-17,0.06596368756464513,0.0,0.00047082786010700737,1.430108474446849e-06,2.379536206870424e-06,2.9970332308313787e-05,4.48003870642087e-06,3.1041049074268496e-08,7.909963560993022e-09,3.342227498030235e-07,1.9940970745463996e-08,7.637022702524472e-08,3.3742435557268265e-10
3.842787325524103e-09,0.05595639656,0.054,0.0,0.0,0.02922431880919423,0.8797607901205512,4.678802921700694e-06,3.858913230722893e-10,4.494608191872212e-17,0.06596352494153218,0.0,0.00047360374439978857,1.4333750997921413e-06,2.371085039317337e-06,3.008966245962076e-05,4.513762299795973e-06,3.110163562441365e-08,7.941503403636206e-09,3.386243348599887e-07,2.0322977343408755e-08,7.784545876957343e-08,3.470274621314189e-10
3.888980333137976e-09,0.05595639656,0.054,0.0,0.0,0.029218460714206397,0.8797579641689682,4.777216091672114e-06,4.1166559259474733e-10,4.714916162515764e-17,0.06596320064936124,0.0,0.00047915325638747506,1.4398273570805486e-06,2.354463327918352e-06,3.0326904813780138e-05,4.581555691246146e-06,3.122241538426375e-08,8.004571414425105e-09,3.475429920701254e-07,2.1103218720877293e-08,8.085937807078431e-08,3.6692826985402815e-10
3.930554039990462e-09,0.05595639656,0.054,0.0,0.0,0.029213191757634926,0.8797554217886697,4.8663170364200604e-06,4.361184169137537e-10,4.9204428738864323e-17,0.0659629098686058,0.0,0.00048414524422331497,1.445543838163505e-06,2.33981425290203e-06,3.053881610902423e-05,4.642956552557518e-06,3.1330667512198237e-08,8.061316643425297e-09,3.5570193201503146e-07,2.182418223253066e-08,8.364523348864155e-08,3.856549005996969e-10
3.972127746842948e-09,0.05595639656,0.054,0.0,0.0,0.029207925959105603,0.8797528803323734,4.955919780494338e-06,4.6181409963013415e-10,5.133018973229717e-17,0.06596262010702209,0.0,0.000489134794110721,1.4511765222353072e-06,2.3254491572947515e-06,3.0749215773285225e-05,4.70471527354479e-06,3.143849114479966e-08,8.118043190137275e-09,3.6398659010863837e-07,2.2563177220509383e-08,8.650164998503746e-08,4.0518163132154145e-10
4.013701453695434e-09,0.05595639656,0.054,0.0,0.0,0.029202663322320264,0.8797503397993557,5.04602478870956e-06,4.888054959740336e-10,5.3528220913957184e-17,0.06596233135867821,0.0,0.0004941219057231391,1.4567273333648034e-06,2.3113585851083707e-06,3.0958114024654096e-05,4.766823684891386e-06,3.154588290432415e-08,8.174747123529446e-09,3.723974510673387e-07,2.3320465566309032e-08,8.942968073083316e-08,4.2553521667884184e-10
4.05527516054792e-09,0.05595639656,0.054,0.0,0.0,0.02919740385051177,0.8797478001888935,5.13663245427256e-06,5.171472177813134e-10,5.580032490135078e-17,0.06596204361756611,0.0,0.0004991065788079579,1.4621981917731438e-06,2.297533403997712e-06,3.116552106174993e-05,4.8292737333211525e-06,3.1652838719996e-08,8.231424128523428e-09,3.8093497919690437e-07,2.4096308857052432e-08,9.243037852265654e-08,4.4674298319048007e-10
4.096848867400406e-09,0.05595639656,0.054,0.0,0.0,0.02919214754644086,0.8797452615002633,5.227743096242845e-06,5.46895670682075e-10,5.814833060963343e-17,0.06596175687760317,0.0,0.0005040888131887836,1.467591004379587e-06,2.283964807789975e-06,3.137144706775962e-05,4.892057484856628e-06,3.175935402833112e-08,8.288069606350315e-09,3.895996187782207e-07,2.489096834427346e-08,9.550479562296498e-08,4.688328312643984e-10
4.138422574252892e-09,0.05595639656,0.054,0.0,0.0,0.029186894412397673,0.8797427237327416,5.3193569580434996e-06,5.781090914144215e-10,6.057409323617235e-17,0.06596147113263516,0.0,0.0005090686087667062,1.472907656742582e-06,2.270644316246176e-06,3.157590221336411e-05,4.9551671270691385e-06,3.1865423948227113e-08,8.344678762143543e-09,3.983917944219001e-07,2.5704704902740656e-08,9.86539835991007e-08,4.918332370072761e-10
4.179996281105378e-09,0.05595639656,0.054,0.0,0.0,0.029181644450206948,0.8797401868856047,5.411474206853833e-06,6.10847585246404e-10,6.30794942410924e-17,0.06596118637643923,0.0,0.000514045965520716,1.478150006280553e-06,2.257563772550051e-06,3.177889665870473e-05,5.018594970458217e-06,3.197104343490525e-08,8.401246682076283e-09,4.073119113957447e-07,2.6537778988872427e-08,1.0187899316033279e-07,5.157732538115317e-10
4.221569987957864e-09,0.05595639656,0.054,0.0,0.0,0.029176397661236485,0.8797376509581291,5.504094933797195e-06,6.45173163495607e-10,6.566644132367178e-17,0.06596090260272781,0.0,0.0005190208835073742,1.4833198767003118e-06,2.2447153387962e-06,3.1980440554476806e-05,5.082333449037806e-06,3.207620740233442e-08,8.457768399172794e-09,4.163603559266199e-07,2.7390450598323352e-08,1.0518087399297566e-07,5.4068251371113e-10
4.26314369481035e-09,0.05595639656,0.054,0.0,0.0,0.029171154046408205,0.8797351159495905,5.5972191547638494e-06,6.811497811282067e-10,6.833686839459995e-17,0.06596061980515254,0.0,0.0005239933628598861,1.488419053485579e-06,2.2320914899205695e-06,3.21805440423035e-05,5.146375120265167e-06,3.2180910825346574e-08,8.514238947290653e-09,4.255374954783833e-07,2.8262979223612542e-08,1.0856067459404793e-07,5.665912285034242e-10
4.304717401662836e-09,0.05595639656,0.054,0.0,0.0,0.02916591360621117,0.8797325818592664,5.690846811751774e-06,7.188433744215216e-10,7.109273554406043e-17,0.0659603379773086,0.0,0.0005289634037866805,1.4934492803124855e-06,2.219685006370304e-06,3.237921725450597e-05,5.2107126644164075e-06,3.228514883005694e-08,8.570653408312914e-09,4.3484367900824634e-07,2.91556238115661e-08,1.1201944210361387e-07,5.935301906325275e-10
4.346291108515322e-09,0.05595639656,0.054,0.0,0.0,0.029160676340716226,0.8797300486864335,5.7849777746297145e-06,7.583218986739294e-10,7.393602900561928e-17,0.06596005711273932,0.0,0.0005339310065696026,1.498412256280632e-06,2.207488965790846e-06,3.257647031337084e-05,5.275338883498704e-06,3.238891676132328e-08,8.62700695264656e-09,4.4427923720444436e-07,3.006864271992776e-08,1.1555822213585127e-07,6.215307738300018e-10
4.387864815367808e-09,0.05595639656,0.054,0.0,0.0,0.02915544224959182,0.8797275164303684,5.8796118432490856e-06,7.996553659469948e-10,7.686876111587757e-17,0.06595977720494067,0.0,0.0005388961715617917,1.5033096338733051e-06,2.1954967339351573e-06,3.277231332999268e-05,5.34024669976873e-06,3.249221023493714e-08,8.683294869262287e-09,4.5384448270608846e-07,3.10022936741395e-08,1.1917805860888365e-07,6.506249335080667e-10
4.429438522220294e-09,0.05595639656,0.054,0.0,0.0,0.02915021133212076,0.8797249850903496,5.974748749829722e-06,8.429158828238918e-10,7.989297026985562e-17,0.06595949824736583,0.0,0.000543858899185301,1.5081430175633837e-06,2.1837019549811183e-06,3.296675640276622e-05,5.4054291539243155e-06,3.2595025183726125e-08,8.739512590900961e-09,4.635397103071324e-07,3.1956833724192354e-08,1.2287999357357434e-07,6.80845206900872e-10
4.47101222907278e-09,0.05595639656,0.054,0.0,0.0,0.029144983587217597,0.8797224546656546,6.070388161553724e-06,8.881776881676019e-10,8.30107208720879e-17,0.06595922023343008,0.0,0.0005488191899285383,1.5129139629787004e-06,2.172098541442511e-06,3.315980961560031e-05,5.470879403033538e-06,3.269735788766902e-08,8.795655716610757e-09,4.7336519714688203e-07,3.293251920066224e-08,1.2666506704178152e-07,7.122247129504345e-10
4.512585935925266e-09,0.05595639656,0.054,0.0,0.0,0.029139759013446308,0.8797199251555624,6.166529683309295e-06,9.35517190861897e-10,8.622410328341642e-17,0.06595894315651508,0.0,0.0005537770443435796,1.5176239765429532e-06,2.1606806638382397e-06,3.33514830359198e-05,5.5365907182605355e-06,3.2799204992726836e-08,8.85172002523065e-09,4.833212028879682e-07,3.392960567103161e-08,1.305343168140639e-07,7.447971519341922e-10
4.554159642777752e-09,0.05595639656,0.054,0.0,0.0,0.0291345376090381,0.8797173965593519,6.26317286053116e-06,9.85013007518094e-10,8.953523376347412e-17,0.06595866700997369,0.0,0.0005587324630434015,1.5222745155190974e-06,2.1494427402399197e-06,3.354178671251114e-05,5.60255648243813e-06,3.290056352742685e-08,8.907701485008508e-09,4.934079698835169e-07,3.494834789642786e-08,1.3448877830681224e-07,7.785968048310723e-10
4.595733349630238e-09,0.05595639656,0.054,0.0,0.0,0.02912931937190922,0.8797148688763032,6.360317182094642e-06,1.0367460001305567e-09,9.294625440885162e-17,0.06595839178713411,0.0,0.0005636854466990765,1.5268669883933723e-06,2.138379425808895e-06,3.373073067325846e-05,5.668770187529146e-06,3.300143090929035e-08,8.963596264025069e-09,5.036257233356858e-07,3.598899978760279e-08,1.3852948437949097e-07,8.136585324236837e-10
4.637307056482724e-09,0.05595639656,0.054,0.0,0.0,0.029124104299678513,0.8797123421056968,6.45796208323362e-06,1.0907993136638032e-09,9.645933308694678e-17,0.06595811748130434,0.0,0.0005686359960369617,1.5314027555440882e-06,2.1274856024162032e-06,3.391832492280995e-05,5.735225432012213e-06,3.310180494354668e-08,9.019400733411428e-09,5.139746714458753e-07,3.7051814361267956e-08,1.426574651621154e-07,8.500177741344679e-10
4.67888076333521e-09,0.05595639656,0.054,0.0,0.0,0.029118892389684705,0.8797098162468139,6.556106948451151e-06,1.147258413553886e-09,1.0007666336550192e-16,0.06595784408577622,0.0,0.0005735841118359088,1.5358831301436966e-06,2.1167563684098105e-06,3.4104579440209326e-05,5.80191591822373e-06,3.3201683821526214e-08,9.075111466703056e-09,5.244550055578928e-07,3.813704369721064e-08,1.4687374788270246e-07,8.877105465935689e-10
4.720454470187696e-09,0.05595639656,0.054,0.0,0.0,0.029113683639003234,0.8797072912989364,6.654751114392782e-06,1.2062111231065288e-09,1.0380046443783964e-16,0.06595757159382938,0.0,0.0005785297949245169,1.5403093792480938e-06,2.106187028593894e-06,3.428950417652343e-05,5.868835449683533e-06,3.330106611307292e-08,9.130725242275582e-09,5.350669002961659e-07,3.9244938894734605e-08,1.511793566953998e-07,9.267734419372652e-10
4.7620281770401824e-09,0.05595639656,0.054,0.0,0.0,0.029108478044462618,0.8797047672613477,6.753893872666562e-06,1.2677476607744313e-09,1.0763298104381206e-16,0.0659572999987351,0.0,0.0005834730461784544,1.5446827250323682e-06,2.0957730844759378e-06,3.447310905249108e-05,5.935977928427455e-06,3.339995075424562e-08,9.186239040861214e-09,5.458105136989548e-07,4.037575002944649e-08,1.5557531250954435e-07,9.67243625836043e-10
4.8036018838926685e-09,0.05595639656,0.054,0.0,0.0,0.029103275602660298,0.8797022441333312,6.853534472594565e-06,1.3319606772961188e-09,1.115764833864843e-16,0.06595702929375982,0.0,0.0005884138665178571,1.5490043461379734e-06,2.0855102248114656e-06,3.465540395621437e-05,6.003337352365698e-06,3.349833703560771e-08,9.241650038815914e-09,5.566859873473303e-07,4.1529726111177026e-08,1.600626328191928e-07,1.0091588352509734e-09
4.8451755907451545e-09,0.05595639656,0.054,0.0,0.0,0.029098076309977787,0.8796997219141717,6.9536721238767416e-06,1.3989452926786876e-09,1.1563326704457539e-16,0.06595675947216874,0.0,0.0005933522569048164,1.5532753791015683e-06,2.075394316475472e-06,3.4836398740908676e-05,6.070907812682306e-06,3.3596224587390784e-08,9.296955605401224e-09,5.676934464918596e-07,4.2707115041351235e-08,1.6464233153383384e-07,1.0525573759182498e-09
4.8867492975976405e-09,0.05595639656,0.054,0.0,0.0,0.02909288016259528,0.8796972006031547,7.054305999161472e-06,1.4687991330067843e-09,1.1980565288068562e-16,0.06595649052722892,0.0,0.0005982882183409719,1.557496919839157e-06,2.065421395684797e-06,3.5016103222725206e-05,6.138683491288129e-06,3.3693613362294536e-08,9.352153297727595e-09,5.788330001767016e-07,4.390816357061249e-08,1.6931541881065062e-07,1.0974781195620684e-09
4.9283230044501266e-09,0.05595639656,0.054,0.0,0.0,0.029087687156505636,0.8796946801995673,7.155435236519304e-06,1.5416223670601363e-09,1.2409598694534107e-16,0.06595622245221244,0.0,0.0006032217518652039,1.5616700251629552e-06,2.055587659578937e-06,3.5194527178656444e-05,6.20665865833717e-06,3.379050361915938e-08,9.407240851161248e-09,5.901047413613699e-07,4.5133117257889635e-08,1.7408290088764613e-07,1.1439605008353101e-09
4.969896711302613e-09,0.05595639656,0.054,0.0,0.0,0.029082497287527626,0.8796921607026965,7.257058941807716e-06,1.6175177427219742e-09,1.2850664037689184e-16,0.06595595524039927,0.0,0.000608152858551438,1.5657957143123828e-06,2.045889458168229e-06,3.537168034453269e-05,6.274827669813975e-06,3.3886895905300324e-08,9.46221617333269e-09,6.015087470420031e-07,4.638222042908356e-08,1.789457799182983e-07,1.1920445139887954e-09
5.011470418155099e-09,0.05595639656,0.054,0.0,0.0,0.029077310551318552,0.8796896421118314,7.3591761909257215e-06,1.6965906231607213e-09,1.3304000929730128e-16,0.06595568888508005,0.0,0.0006130815395065635,1.5698749704832474e-06,2.0363232866550236e-06,3.5547572413115344e-05,6.3431849651976756e-06,3.3982791038115805e-08,9.517077338312235e-09,6.130450783717063e-07,4.7655716135838246e-08,1.8390505380830526e-07,1.2417707092703349e-09
5.053044125007585e-09,0.05595639656,0.054,0.0,0.0,0.029072126943386286,0.8796871244262616,7.461786031962615e-06,1.7789490227673986e-09,1.376985147038682e-16,0.06595542337955862,0.0,0.0006180077958684598,1.5739087423419597e-06,2.026885778122424e-06,3.572221303229111e-05,6.411725065206531e-06,3.407819008760715e-08,9.571822576493986e-09,6.247137807797762e-07,4.8953846115997754e-08,1.8896171605351027e-07,1.2931801890537435e-09
5.094617831860071e-09,0.05595639656,0.054,0.0,0.0,0.02906694645910057,0.8796846076452783,7.5648874872347435e-06,1.864703642831249e-09,1.4248460235692584e-16,0.06595515871715438,0.0,0.0006229316288041386,1.5778979455143652e-06,2.017573696586583e-06,3.5895611803368635e-05,6.480442569625357e-06,3.417309435864017e-08,9.626450266680458e-09,6.365148840915417e-07,5.027685075391041e-08,1.9411675557954857e-07,1.346314603699281e-09
5.136191538712557e-09,0.05595639656,0.054,0.0,0.0,0.029061769093703768,0.8796820917681728,7.668479555210633e-06,1.953967906936197e-09,1.4740074266356242e-16,0.0659548948912047,0.0,0.0006278530395079943,1.5818434640405648e-06,2.0083839304063196e-06,3.6067778279479124e-05,6.549332155217053e-06,3.4267505373451834e-08,9.680958930313386e-09,6.484484026483685e-07,5.162496904059003e-08,1.9937115658401985e-07,1.4012161471477312e-09
5.177765245565043e-09,0.05595639656,0.054,0.0,0.0,0.029056594842320965,0.8796795767942385,7.772561212332722e-06,2.0468579960608397e-09,1.5244943055741286e-16,0.06595463189506677,0.0,0.000632772029200162,1.5857461517890586e-06,1.999313486038416e-06,3.6238721964079985e-05,6.618388573718388e-06,3.436142485501734e-08,9.73534722234477e-09,6.605143354272388e-07,5.2998438535714004e-08,2.0472589838010556e-07,1.4579275522488522e-09
5.219338952417529e-09,0.05595639656,0.054,0.0,0.0,0.02905142369996953,0.8796770627227698,7.877131414734667e-06,2.143492883364794e-09,1.576331853745703e-16,0.06595436972211983,0.0,0.0006376885991249806,1.589606833825301e-06,1.9903594821282863e-06,3.640845230956072e-05,6.687606649919458e-06,3.4454854710774595e-08,9.789613922474512e-09,6.727126661615208e-07,5.439749532976148e-08,2.101819552419623e-07,1.516492085826236e-09
5.260912659270015e-09,0.05595639656,0.054,0.0,0.0,0.029046255661568068,0.879674549553062,7.982189099854262e-06,2.2439943686443644e-09,1.6295455072566855e-16,0.06595410836576675,0.0,0.0006426027505495561,1.5934263077308781e-06,1.9815191439238695e-06,3.657697871594882e-05,6.7569812798254355e-06,3.454779701704469e-08,9.843757929620566e-09,6.850433634626004e-07,5.582237400575244e-08,2.157402962529679e-07,1.5769535434816134e-09
5.302486366122501e-09,0.05595639656,0.054,0.0,0.0,0.029041090721944857,0.8796720372844117,8.08773318795119e-06,2.34848711244062e-09,1.6841609436418844e-16,0.06595384781943592,0.0,0.0006475144847624223,1.597205344870801e-06,1.972789797998567e-06,3.674431052971304e-05,6.826507428898786e-06,3.4640254004261204e-08,9.89777825453244e-09,6.975063809414247e-07,5.727330760286279e-08,2.214018851556539e-07,1.6393562441399184e-09
5.344060072974987e-09,0.05595639656,0.054,0.0,0.0,0.0290359288758458,0.8796695259161164,8.193762583532883e-06,2.4570986697831465e-09,1.740204080510423e-16,0.06595358807658266,0.0,0.0006524238030722935,1.6009446916074505e-06,1.9641688672699494e-06,3.6910457042661086e-05,6.896180130379622e-06,3.4732228042864456e-08,9.951674011114673e-09,7.101016573314347e-07,5.875052758053522e-08,2.2716768020335635e-07,1.7037450243374671e-09
5.385633779827473e-09,0.05595639656,0.054,0.0,0.0,0.02903077011794184,0.8796670154474756,8.300276176688025e-06,2.5699595235528818e-09,1.7977010741548908e-16,0.0659533291306908,0.0,0.0006573307068069057,1.6046450704604353e-06,1.955653866300019e-06,3.707542749092818e-05,6.965994483681616e-06,3.482372163000975e-08,1.0005444411030968e-08,7.228291166127718e-07,6.025426378194321e-08,2.330386340149372e-07,1.7701652322570687e-09
